55.160725	26.810925	8.044862	-8.761383	0.072623	-0.648343	-0.117895	0.752165	0.001507
55.160725	26.802923	8.045423	-9.647799	0.055164	-0.648180	-0.117879	0.752308	0.001507
55.152725	26.802923	7.248092	-9.647799	0.053644	-0.647619	-0.117817	0.752801	0.001507
55.092724	26.854927	1.267536	-3.886070	0.026125	-0.644035	-0.117388	0.755936	0.001507
55.108723	26.854927	2.861474	-3.886070	0.020897	-0.645180	-0.117516	0.754939	0.001507
55.108723	26.838924	2.861874	-5.658915	0.033699	-0.644983	-0.117506	0.755109	0.001507
55.092724	26.838924	1.267713	-5.658915	0.039486	-0.643843	-0.117380	0.756101	0.001507
55.124725	26.854927	4.455413	-3.886070	0.017397	-0.646325	-0.117642	0.753939	0.001507
55.136723	26.858927	5.650669	-3.442858	0.012996	-0.647266	-0.117744	0.753115	0.001507
55.144726	26.858927	6.447611	-3.442858	0.014191	-0.647837	-0.117808	0.752614	0.001507
55.144726	26.850925	6.448061	-4.329281	0.019614	-0.647742	-0.117804	0.752697	0.001507
55.136723	26.850925	5.651064	-4.329281	0.018447	-0.647159	-0.117738	0.753208	0.001507
55.136723	26.842926	5.651459	-5.215703	0.029163	-0.647060	-0.117734	0.753294	0.001507
55.144726	26.842926	6.448512	-5.215703	0.033235	-0.647652	-0.117800	0.752775	0.001507
55.144726	26.834925	6.448962	-6.102125	0.049574	-0.647556	-0.117796	0.752858	0.001507
55.136723	26.834925	5.651853	-6.102125	0.047220	-0.646976	-0.117731	0.753367	0.001507
55.124725	26.838924	4.456035	-5.658915	0.032606	-0.646135	-0.117633	0.754103	0.001507
55.124725	26.822924	4.456657	-7.431755	0.053992	-0.645900	-0.117616	0.754307	0.001507
55.136723	26.826925	5.652247	-6.988545	0.058573	-0.646857	-0.117722	0.753470	0.001507
55.144726	26.826925	6.449411	-6.988545	0.062090	-0.647425	-0.117786	0.752972	0.001507
55.144726	26.818924	6.449862	-7.874964	0.065472	-0.647288	-0.117773	0.753092	0.001507
55.136723	26.818924	5.652642	-7.874964	0.063750	-0.646741	-0.117712	0.753571	0.001507
55.136723	26.810925	5.653036	-8.761383	0.063138	-0.646578	-0.117697	0.753714	0.001507
55.144726	26.810925	6.450311	-8.761383	0.064720	-0.647161	-0.117762	0.753203	0.001507
55.144726	26.802923	6.450761	-9.647799	0.052807	-0.647017	-0.117749	0.753328	0.001507
55.136723	26.802923	5.653430	-9.647799	0.048062	-0.646416	-0.117682	0.753855	0.001507
55.124725	26.806923	4.457279	-9.204592	0.048720	-0.645632	-0.117592	0.754540	0.001507
55.092724	26.822924	1.267890	-7.431755	0.046833	-0.643580	-0.117358	0.756328	0.001507
55.108723	26.822924	2.862273	-7.431755	0.049620	-0.644738	-0.117487	0.755320	0.001507
